transaction_id,customer_id,account_id,card_id,device_id,merchant_id,beneficiary_id,amount,currency,location,timestamp,payment_method,is_fraud,attack_id
TX30FE2A916F,C0062,A0062,CARD0062,D00088,M0149,B0181,1121.67,INR,Mumbai,2026-06-19T22:05:43,upi,False,
TX07B39A78C4,C0267,A0267,CARD0267,D00400,M0073,,2060.17,INR,Hyderabad,2026-06-19T22:09:48,card,False,
TX3F5ED301A4,C0104,A0104,CARD0104,D00156,M0140,B0016,1359.42,INR,Pune,2026-06-19T22:11:22,upi,False,
TXDA64019913,C0197,A0197,CARD0197,D00294,M0028,,1788.78,INR,Pune,2026-06-19T22:12:45,netbanking,False,
TX23DDD7EE43,C0086,A0086,CARD0086,D00125,M0049,,516.73,INR,Pune,2026-06-19T22:13:35,upi,False,
TXA097D193F1,C0253,A0253,CARD0253,D00380,M0053,,1331.28,INR,Ahmedabad,2026-06-19T22:15:29,card,False,
TXA4B6637C2D,C0146,A0146,CARD0146,D00223,M0072,,949.36,INR,Hyderabad,2026-06-19T22:18:57,card,False,
TX6510793AF6,C0180,A0180,CARD0180,D00271,M0006,,330.82,INR,Pune,2026-06-19T22:20:00,upi,False,
TXDA47C74DEB,C0094,A0094,CARD0094,D00139,M0088,,1410.36,INR,Chennai,2026-06-19T22:21:21,card,False,
TXDEE662F045,C0240,A0240,CARD0240,D00362,M0120,,1085.54,INR,Mumbai,2026-06-19T22:22:18,wallet,False,
TXA3EFF8D2AB,C0126,A0126,CARD0126,D00190,M0051,,550.82,INR,Kolkata,2026-06-19T22:23:45,upi,False,
TX051AE13569,C0266,A0266,CARD0266,D00398,M0007,,421.76,INR,Delhi,2026-06-19T22:25:52,card,False,
TX7FD26690FA,C0294,A0294,CARD0294,D00440,M0109,,4693.28,INR,Ahmedabad,2026-06-19T22:27:11,wallet,False,
TX11AE1171EB,C0030,A0030,CARD0030,D00046,M0068,B0062,507.82,INR,Kolkata,2026-06-19T22:28:49,card,False,
TXE761752B42,C0260,A0260,CARD0260,D00390,M0093,,810.07,INR,Pune,2026-06-19T22:33:55,card,False,
TXB28DE76EA1,C0240,A0240,CARD0240,D00360,M0050,,1523.45,INR,Mumbai,2026-06-19T22:34:52,upi,False,
TXAA2869EA96,C0157,A0157,CARD0157,D00239,M0010,,822.31,INR,Delhi,2026-06-19T22:36:18,card,False,
TX245F24A65F,C0179,A0179,CARD0179,D00269,M0002,,816.84,INR,Chennai,2026-06-19T22:37:48,upi,False,
TX78DE239ED8,C0189,A0189,CARD0189,D00283,M0085,,1791.22,INR,Bangalore,2026-06-19T22:38:02,card,False,
TX8A1894F001,C0118,A0118,CARD0118,D00177,M0122,,874.02,INR,Hyderabad,2026-06-19T22:40:06,upi,False,
TX2B2A5721A0,C0267,A0267,CARD0267,D00400,M0081,,1417.41,INR,Hyderabad,2026-06-19T22:44:35,netbanking,False,
TXB98227FC08,C0167,A0167,CARD0167,D00251,M0099,,623.9,INR,Ahmedabad,2026-06-19T22:51:01,card,False,
TX2FF99FBB26,C0157,A0157,CARD0157,D00239,M0105,,326.27,INR,Delhi,2026-06-19T22:52:55,card,False,
TX448E20AF20,C0207,A0207,CARD0207,D00310,M0095,B0084,2348.28,INR,Hyderabad,2026-06-19T22:55:31,wallet,False,
TX8F2DBDC5D8,C0163,A0163,CARD0163,D00246,M0006,,811.27,INR,Mumbai,2026-06-19T22:56:01,upi,False,
TX141785E617,C0148,A0148,CARD0148,D00226,M0078,,658.71,INR,Bangalore,2026-06-19T22:56:37,netbanking,False,
TX9491174F89,C0059,A0059,CARD0059,D00085,M0061,,499.07,INR,Ahmedabad,2026-06-19T22:57:20,netbanking,False,
TXBDD230A15A,C0192,A0192,CARD0192,D00287,M0120,,1116.34,INR,Bangalore,2026-06-19T22:59:57,upi,False,
TXDEED437226,C0167,A0167,CARD0167,D00251,M0053,,415.08,INR,Ahmedabad,2026-06-19T23:01:23,upi,False,
TX50490CF0B3,C0215,A0215,CARD0215,D00323,M0094,,453.35,INR,Chennai,2026-06-19T23:04:42,netbanking,False,
TX92054B3CE2,C0294,A0294,CARD0294,D00440,M0037,,6793.37,INR,Ahmedabad,2026-06-19T23:06:45,card,False,
TXA1D80CBC6D,C0174,A0174,CARD0174,D00260,M0047,,763.66,INR,Ahmedabad,2026-06-19T23:13:10,upi,False,
TX7DD9045C82,C0045,A0045,CARD0045,D00065,M0129,,839.33,INR,Bangalore,2026-06-19T23:15:09,upi,False,
TX31FA265580,C0214,A0214,CARD0214,D00322,M0074,,1773.22,INR,Chennai,2026-06-19T23:17:46,upi,False,
TX302B684427,C0267,A0267,CARD0267,D00400,M0034,,1190.31,INR,Hyderabad,2026-06-19T23:28:11,card,False,
TX721CCE238D,C0126,A0126,CARD0126,D00191,M0051,,836.36,INR,Chennai,2026-06-19T23:35:33,upi,False,
TXAEF0E3EC4D,C0207,A0207,CARD0207,D00311,M0055,B0171,2297.18,INR,Hyderabad,2026-06-19T23:39:54,card,False,
TX20AB8571F6,C0132,A0132,CARD0132,D00197,M0132,,559.65,INR,Delhi,2026-06-19T23:42:38,netbanking,False,
TX1B0FFDF5A1,C0157,A0157,CARD0157,D00239,M0018,,70.4,INR,Delhi,2026-06-19T23:49:13,upi,False,
TX4BF0286CC1,C0057,A0057,CARD0057,D00082,M0093,,525.7,INR,Delhi,2026-06-19T23:49:50,upi,False,
TX656631CF55,C0179,A0179,CARD0179,D00269,M0002,,1126.1,INR,Chennai,2026-06-19T23:53:14,upi,False,
TXD182F20F84,C0284,A0284,CARD0284,D00424,M0124,,1073.05,INR,Mumbai,2026-06-20T00:11:21,card,False,
TXA3AAE2A76D,C0129,A0129,CARD0129,D00194,M0120,,528.19,INR,Ahmedabad,2026-06-20T00:35:31,netbanking,False,
TX9AC4E180E2,C0142,A0142,CARD0142,D00216,M0084,,650.58,INR,Kolkata,2026-06-20T01:01:02,upi,False,
TX7AA9839F27,C0032,A0032,CARD0032,D00048,M0093,,675.76,INR,Delhi,2026-06-20T02:15:23,card,False,
TX2FFBA44E2C,C0115,A0115,CARD0115,D00171,M0021,,2126.92,INR,Mumbai,2026-06-20T02:59:19,card,False,
TXE6718599B2,C0031,A0031,CARD0031,D00047,M0092,,376.09,INR,Ahmedabad,2026-06-20T05:08:57,upi,False,
TXF9E6DFB753,C0268,A0268,CARD0268,D00401,M0138,B0177,269.16,INR,Mumbai,2026-06-20T05:11:09,netbanking,False,
TXE9E082F7EF,C0232,A0232,CARD0232,D00349,M0053,,553.66,INR,Ahmedabad,2026-06-20T05:49:03,card,False,
TX6B4FD8B1F8,C0124,A0124,CARD0124,D00188,M0109,B0171,966.84,INR,Bangalore,2026-06-20T06:04:58,upi,False,
TX8BCFAF8FCE,C0172,A0172,CARD0172,D00258,M0001,B0070,2327.54,INR,Delhi,2026-06-20T06:11:07,upi,False,
TXA9A69043B4,C0195,A0195,CARD0195,D00292,M0136,,669.97,INR,Kolkata,2026-06-20T07:03:53,card,False,
TX895A86C1AE,C0138,A0138,CARD0138,D00209,M0051,,1345.63,INR,Chennai,2026-06-20T07:04:48,upi,False,
TX42CCF35377,C0183,A0183,CARD0183,D00274,M0075,B0169,162.38,INR,Delhi,2026-06-20T07:08:42,upi,False,
TX1CC12184A9,C0092,A0092,CARD0092,D00136,M0113,,429.77,INR,Delhi,2026-06-20T07:09:44,wallet,False,
TXE95ED1063A,C0042,A0042,CARD0042,D00062,M0106,,780.82,INR,Pune,2026-06-20T07:29:10,upi,False,
TX31F909F2A1,C0080,A0080,CARD0080,D00114,M0077,B0173,1902.33,INR,Ahmedabad,2026-06-20T07:41:58,card,False,
TX037E1F91E3,C0003,A0003,CARD0003,D00003,M0020,,1811.56,INR,Mumbai,2026-06-20T07:48:41,card,False,
TX5E6DB4AF73,C0109,A0109,CARD0109,D00161,M0123,,332.81,INR,Hyderabad,2026-06-20T08:12:27,card,False,
TX372DA5585F,C0182,A0182,CARD0182,D00273,M0103,,1934.49,INR,Pune,2026-06-20T08:16:11,netbanking,False,
TX6026C5E299,C0233,A0233,CARD0233,D00350,M0029,,408.61,INR,Mumbai,2026-06-20T08:18:56,upi,False,
TX3AD3653669,C0238,A0238,CARD0238,D00356,M0140,,2470.25,INR,Hyderabad,2026-06-20T08:21:36,card,False,
TX239F575328,C0248,A0248,CARD0248,D00372,M0011,,307.37,INR,Ahmedabad,2026-06-20T08:24:37,card,False,
TX1622239177,C0109,A0109,CARD0109,D00161,M0123,,537.18,INR,Hyderabad,2026-06-20T08:31:03,wallet,False,
TX94E2B42247,C0182,A0182,CARD0182,D00273,M0029,,1107.23,INR,Pune,2026-06-20T08:33:44,card,False,
TX1B89C4499F,C0206,A0206,CARD0206,D00309,M0026,,581.24,INR,Hyderabad,2026-06-20T08:39:30,upi,False,
TX3F7A0AEA1C,C0256,A0256,CARD0256,D00383,M0051,,1008.19,INR,Mumbai,2026-06-20T08:39:32,card,False,
TXDAAD3C96CD,C0187,A0187,CARD0187,D00281,M0002,,449.33,INR,Chennai,2026-06-20T08:49:43,card,False,
TXD188A9F1B5,C0003,A0003,CARD0003,D00003,M0035,,2027.39,INR,Mumbai,2026-06-20T08:56:26,upi,False,
TX9C2D5689F3,C0195,A0195,CARD0195,D00292,M0082,B0160,735.99,INR,Ahmedabad,2026-06-20T08:58:34,card,False,
TXE7202731F0,C0214,A0214,CARD0214,D00322,M0074,B0045,354.98,INR,Chennai,2026-06-20T08:58:56,upi,False,
TXB400238B94,C0107,A0107,CARD0107,D00159,M0060,B0049,235.48,INR,Bangalore,2026-06-20T09:04:46,wallet,False,
TXD00BB17778,C0101,A0101,CARD0101,D00151,M0003,,2148.73,INR,Mumbai,2026-06-20T09:05:49,upi,False,
TX57293956A0,C0182,A0182,CARD0182,D00273,M0022,,801.48,INR,Pune,2026-06-20T09:11:24,upi,False,
TXBF2D4FC07F,C0172,A0172,CARD0172,D00258,M0118,,1687.41,INR,Delhi,2026-06-20T09:21:25,upi,False,
TX972F6E834A,C0172,A0172,CARD0172,D00257,M0064,,1235.18,INR,Delhi,2026-06-20T09:24:24,card,False,
TXFBC52BE341,C0128,A0128,CARD0128,D00193,M0101,,593.37,INR,Mumbai,2026-06-20T09:34:41,upi,False,
TXC8AA2D7194,C0183,A0183,CARD0183,D00274,M0042,,855.77,INR,Kolkata,2026-06-20T09:39:01,card,False,
TX651D6354E5,C0195,A0195,CARD0195,D00292,M0027,B0170,1816.12,INR,Kolkata,2026-06-20T09:41:07,upi,False,
TXA42B471AD7,C0248,A0248,CARD0248,D00372,M0034,,396.01,INR,Ahmedabad,2026-06-20T09:52:48,netbanking,False,
TXFB277BB722,C0162,A0162,CARD0162,D00245,M0119,,784.84,INR,Pune,2026-06-20T09:59:33,card,False,
TXED6D763DE8,C0001,A0001,CARD0001,D00001,M0044,B0027,671.36,INR,Mumbai,2026-06-20T10:02:01,upi,False,
TX0A873834E9,C0143,A0143,CARD0143,D00218,M0111,,239.34,INR,Delhi,2026-06-20T10:14:14,card,False,
TXF4378AE1B9,C0128,A0128,CARD0128,D00193,M0078,,82.32,INR,Pune,2026-06-20T10:14:30,netbanking,False,
TXB872B262E7,C0057,A0057,CARD0057,D00082,M0120,,811.42,INR,Delhi,2026-06-20T10:17:15,wallet,False,
TX6BC0D9DB83,C0130,A0130,CARD0130,D00195,M0097,,756.15,INR,Ahmedabad,2026-06-20T10:24:16,card,False,
TX137AB201CD,C0072,A0072,CARD0072,D00102,M0031,,2251.63,INR,Chennai,2026-06-20T10:42:01,card,False,
TX8B419ACE8F,C0080,A0080,CARD0080,D00115,M0081,,1647.69,INR,Ahmedabad,2026-06-20T10:45:33,card,False,
TX133E72CA75,C0166,A0166,CARD0166,D00250,M0114,,285.62,INR,Mumbai,2026-06-20T10:55:50,upi,False,
TXD7E33A0876,C0172,A0172,CARD0172,D00257,M0130,,2360.24,INR,Delhi,2026-06-20T11:03:41,card,False,
TX9AF577E758,C0138,A0138,CARD0138,D00209,M0126,,2152.59,INR,Chennai,2026-06-20T11:06:45,netbanking,False,
TXE4D0E63BA1,C0020,A0020,CARD0020,D00032,M0130,,759.41,INR,Chennai,2026-06-20T11:24:13,upi,False,
TX4506B27FA8,C0003,A0003,CARD0003,D00003,M0020,,2811.7,INR,Mumbai,2026-06-20T11:35:01,wallet,False,
TX10DB494FA7,C0095,A0095,CARD0095,D00140,M0101,,536.54,INR,Chennai,2026-06-20T11:36:13,card,False,
TX4D25C79A33,C0206,A0206,CARD0206,D00308,M0020,,321.92,INR,Mumbai,2026-06-20T11:38:03,netbanking,False,
TX59F71F9104,C0015,A0015,CARD0015,D00023,M0147,,670.06,INR,Mumbai,2026-06-20T11:41:28,card,False,
TXD8DAC38B42,C0134,A0134,CARD0134,D00200,M0081,,2526.6,INR,Chennai,2026-06-20T12:00:47,netbanking,False,
TXD81C20DEEF,C0243,A0243,CARD0243,D00366,M0080,,2249.17,INR,Hyderabad,2026-06-20T12:07:34,upi,False,
TXAF72A5D277,C0027,A0027,CARD0027,D00041,M0090,,266.18,INR,Chennai,2026-06-20T12:08:53,upi,False,
TX66B000B70E,C0273,A0273,CARD0273,D00409,M0058,,1102.73,INR,Hyderabad,2026-06-20T12:10:41,upi,False,
TXE4FBA4109E,C0243,A0243,CARD0243,D00365,M0015,,4223.42,INR,Hyderabad,2026-06-20T12:14:45,upi,False,
TXC707C90603,C0221,A0221,CARD0221,D00333,M0059,,846.92,INR,Hyderabad,2026-06-20T12:22:22,card,False,
TXC5C5F8084D,C0234,A0234,CARD0234,D00351,M0074,,1786.76,INR,Delhi,2026-06-20T12:23:01,upi,False,
TX1E78610645,C0040,A0040,CARD0040,D00058,M0119,,384.57,INR,Mumbai,2026-06-20T12:27:31,card,False,
TX5096E7B197,C0273,A0273,CARD0273,D00409,M0058,B0014,1058.24,INR,Hyderabad,2026-06-20T12:36:47,card,False,
TXAC4F94D99E,C0108,A0108,CARD0108,D00160,M0083,,3066.01,INR,Delhi,2026-06-20T12:37:06,card,False,
TXC4CDE587E6,C0034,A0034,CARD0034,D00051,M0141,,717.98,INR,Kolkata,2026-06-20T12:39:24,card,False,
TX932CF4DEA9,C0075,A0075,CARD0075,D00108,M0091,,868.44,INR,Hyderabad,2026-06-20T12:40:30,wallet,False,
TXD482B999AD,C0008,A0008,CARD0008,D00014,M0022,,1442.18,INR,Hyderabad,2026-06-20T12:46:29,upi,False,
TX12ADA79228,C0227,A0227,CARD0227,D00343,M0055,B0115,2564.97,INR,Hyderabad,2026-06-20T12:47:37,upi,False,
TXD9B01F5CAA,C0285,A0285,CARD0285,D00425,M0146,B0120,164.24,INR,Chennai,2026-06-20T12:52:29,upi,False,
TXD13D7060DD,C0213,A0213,CARD0213,D00321,M0030,B0078,368.08,INR,Pune,2026-06-20T13:03:37,upi,False,
TX5943BBC5B4,C0213,A0213,CARD0213,D00321,M0075,,222.99,INR,Pune,2026-06-20T13:04:41,card,False,
TX82A8FD3302,C0034,A0034,CARD0034,D00051,M0115,,781.85,INR,Kolkata,2026-06-20T13:05:10,upi,False,
TX28E4599351,C0176,A0176,CARD0176,D00263,M0119,,360.37,INR,Mumbai,2026-06-20T13:08:41,wallet,False,
TXC686609CBA,C0011,A0011,CARD0011,D00019,M0015,,1025.12,INR,Chennai,2026-06-20T13:37:34,card,False,
TX95B43A89FD,C0022,A0022,CARD0022,D00034,M0064,,327.2,INR,Mumbai,2026-06-20T13:41:39,card,False,
TX96B63F158C,C0221,A0221,CARD0221,D00333,M0126,,651.27,INR,Hyderabad,2026-06-20T13:42:36,upi,False,
TX45EB4CE00C,C0013,A0013,CARD0013,D00021,M0029,,715.11,INR,Hyderabad,2026-06-20T13:50:43,wallet,False,
TX7CBCA17315,C0272,A0272,CARD0272,D00407,M0028,B0184,1900.27,INR,Hyderabad,2026-06-20T13:50:46,card,False,
TX6EB1113108,C0017,A0017,CARD0017,D00026,M0012,,423.94,INR,Mumbai,2026-06-20T13:51:43,card,False,
TX460B6A14D1,C0243,A0243,CARD0243,D00365,M0037,,4284.17,INR,Hyderabad,2026-06-20T13:54:55,upi,False,
TX212343BCF9,C0069,A0069,CARD0069,D00098,M0102,,636.66,INR,Kolkata,2026-06-20T14:10:51,upi,False,
TXB27F28E14C,C0178,A0178,CARD0178,D00267,M0097,,476.99,INR,Delhi,2026-06-20T14:16:02,card,False,
TXD47EBE231D,C0208,A0208,CARD0208,D00312,M0049,,1946.0,INR,Kolkata,2026-06-20T14:17:13,card,False,
TX8D1AD93408,C0011,A0011,CARD0011,D00019,M0041,,908.67,INR,Chennai,2026-06-20T14:23:28,card,False,
TX33DAB74677,C0156,A0156,CARD0156,D00238,M0130,,237.29,INR,Delhi,2026-06-20T14:25:25,upi,False,
TX782D1F8A9E,C0008,A0008,CARD0008,D00014,M0037,B0030,1557.85,INR,Hyderabad,2026-06-20T14:34:52,card,False,
TXAC4DB45D2A,C0040,A0040,CARD0040,D00058,M0007,,180.6,INR,Mumbai,2026-06-20T14:44:27,netbanking,False,
TX8D62E8C35F,C0019,A0019,CARD0019,D00030,M0079,,487.76,INR,Mumbai,2026-06-20T14:46:30,card,False,
TXFB8AEA3AA1,C0218,A0218,CARD0218,D00328,M0054,,535.35,INR,Bangalore,2026-06-20T14:48:28,upi,False,
TX4483EE1737,C0054,A0054,CARD0054,D00078,M0086,,687.29,INR,Bangalore,2026-06-20T14:52:57,card,False,
TX947C3071D8,C0279,A0279,CARD0279,D00416,M0001,,1322.68,INR,Pune,2026-06-20T14:56:29,card,False,
TX8AEED41EA9,C0087,A0087,CARD0087,D00126,M0139,,2846.54,INR,Pune,2026-06-20T15:01:13,upi,False,
TXF1F210A235,C0222,A0222,CARD0222,D00335,M0048,,412.07,INR,Mumbai,2026-06-20T15:03:26,upi,False,
TXAAD07DB3E6,C0165,A0165,CARD0165,D00248,M0095,B0082,332.91,INR,Ahmedabad,2026-06-20T15:08:50,card,False,
TXADB1D4DA18,C0201,A0201,CARD0201,D00300,M0084,,2063.25,INR,Bangalore,2026-06-20T15:14:47,upi,False,
TXE4646912BC,C0282,A0282,CARD0282,D00422,M0023,,1641.25,INR,Hyderabad,2026-06-20T15:16:14,wallet,False,
TX16CC95C85A,C0285,A0285,CARD0285,D00425,M0107,,741.81,INR,Chennai,2026-06-20T15:20:15,card,False,
TX001FD0D268,C0011,A0011,CARD0011,D00019,M0126,,1452.49,INR,Chennai,2026-06-20T15:20:28,netbanking,False,
TXD8B8EFD367,C0213,A0213,CARD0213,D00321,M0060,B0124,243.61,INR,Pune,2026-06-20T15:30:29,card,False,
TX7BAA2D15BE,C0211,A0211,CARD0211,D00317,M0068,,8141.93,INR,Hyderabad,2026-06-20T15:37:50,upi,False,
TXE10BE55151,C0134,A0134,CARD0134,D00202,M0081,,1392.26,INR,Chennai,2026-06-20T15:38:51,upi,False,
TX66FAAE41DE,C0083,A0083,CARD0083,D00119,M0039,,500.49,INR,Ahmedabad,2026-06-20T15:38:55,card,False,
TXBAB3401F84,C0287,A0287,CARD0287,D00429,M0029,,417.71,INR,Ahmedabad,2026-06-20T15:42:05,upi,False,
TX943E4208AD,C0280,A0280,CARD0280,D00417,M0093,,382.61,INR,Hyderabad,2026-06-20T15:51:17,upi,False,
TXD6911BB460,C0259,A0259,CARD0259,D00388,M0083,,978.54,INR,Kolkata,2026-06-20T15:57:54,netbanking,False,
TXF1300E1CDC,C0218,A0218,CARD0218,D00328,M0027,,240.3,INR,Bangalore,2026-06-20T16:22:31,upi,False,
TX393903D79A,C0287,A0287,CARD0287,D00429,M0057,,270.72,INR,Ahmedabad,2026-06-20T17:02:18,card,False,
TX00C5D06321,C0194,A0194,CARD0194,D00290,M0088,,3492.68,INR,Delhi,2026-06-20T18:01:43,upi,False,
TX31581BD009,C0286,A0286,CARD0286,D00428,M0003,,590.94,INR,Bangalore,2026-06-20T18:10:10,upi,False,
TX21A76FF66D,C0172,A0172,CARD0172,D00258,M0018,,1394.21,INR,Delhi,2026-06-20T18:18:57,card,False,
TX74D1B3931D,C0173,A0173,CARD0173,D00259,M0088,B0046,1079.61,INR,Ahmedabad,2026-06-20T18:33:49,card,False,
TX0F77ED69CF,C0177,A0177,CARD0177,D00266,M0141,,761.76,INR,Kolkata,2026-06-20T18:38:21,card,False,
TX916E9052C4,C0244,A0244,CARD0244,D00367,M0012,B0016,730.05,INR,Hyderabad,2026-06-20T18:43:21,upi,False,
TXEFDC4AC871,C0032,A0032,CARD0032,D00048,M0009,,359.77,INR,Delhi,2026-06-20T18:47:08,card,False,
TXF7893869F9,C0146,A0146,CARD0146,D00223,M0074,,807.58,INR,Hyderabad,2026-06-20T18:47:56,upi,False,
TX5CA3F963DE,C0281,A0281,CARD0281,D00420,M0079,,413.69,INR,Bangalore,2026-06-20T18:58:29,card,False,
TXD0FDF26555,C0277,A0277,CARD0277,D00414,M0021,,443.28,INR,Chennai,2026-06-20T19:00:41,card,False,
TXE98E90D783,C0236,A0236,CARD0236,D00353,M0101,,1404.72,INR,Chennai,2026-06-20T19:02:21,card,False,
TX504A96C6DF,C0009,A0009,CARD0009,D00016,M0033,,983.24,INR,Bangalore,2026-06-20T19:09:00,upi,False,
TXAF78A3F3EA,C0244,A0244,CARD0244,D00367,M0053,,510.49,INR,Hyderabad,2026-06-20T19:09:56,upi,False,
TX999EF14B2A,C0037,A0037,CARD0037,D00055,M0117,,411.97,INR,Kolkata,2026-06-20T19:18:18,card,False,
TX4B8F55E366,C0124,A0124,CARD0124,D00188,M0063,B0146,534.97,INR,Bangalore,2026-06-20T19:23:19,upi,False,
TX9A72BC19CD,C0112,A0112,CARD0112,D00166,M0084,,1461.45,INR,Bangalore,2026-06-20T19:36:23,wallet,False,
TX65F4F54AED,C0277,A0277,CARD0277,D00414,M0085,,375.93,INR,Chennai,2026-06-20T19:36:26,upi,False,
TX2F255BABE9,C0209,A0209,CARD0209,D00314,M0021,,404.51,INR,Mumbai,2026-06-20T19:39:08,netbanking,False,
TXEC861CBFE4,C0063,A0063,CARD0063,D00090,M0085,,397.28,INR,Delhi,2026-06-20T19:42:25,card,False,
TX05153D0C99,C0277,A0277,CARD0277,D00414,M0146,B0119,562.18,INR,Chennai,2026-06-20T19:51:14,wallet,False,
TXCC8AE084E9,C0194,A0194,CARD0194,D00291,M0047,,2202.16,INR,Delhi,2026-06-20T20:01:21,netbanking,False,
TX9F39B05F3C,C0123,A0123,CARD0123,D00186,M0054,B0010,4385.93,INR,Bangalore,2026-06-20T20:17:00,wallet,False,
TX46C7BD7DBF,C0132,A0132,CARD0132,D00197,M0125,,416.86,INR,Delhi,2026-06-20T20:32:47,upi,False,
TX47FF6E3559,C0146,A0146,CARD0146,D00223,M0071,,905.03,INR,Hyderabad,2026-06-20T20:33:57,netbanking,False,
TX413DA09EF4,C0002,A0002,CARD0002,D00002,M0134,,535.58,INR,Delhi,2026-06-20T20:55:12,card,False,
TX5D1473CA5C,C0009,A0009,CARD0009,D00015,M0140,,1525.84,INR,Bangalore,2026-06-20T20:58:36,card,False,
TX19F478171E,C0286,A0286,CARD0286,D00426,M0108,,661.66,INR,Bangalore,2026-06-20T21:02:19,card,False,
TX17DC134ED7,C0226,A0226,CARD0226,D00339,M0028,,1800.86,INR,Chennai,2026-06-20T21:10:01,upi,False,
TX6E5CE3421F,C0018,A0018,CARD0018,D00029,M0084,,3749.77,INR,Hyderabad,2026-06-20T21:10:48,upi,False,
TXF824A0D09F,C0257,A0257,CARD0257,D00385,M0150,,2633.27,INR,Delhi,2026-06-20T21:11:10,upi,False,
TX3957207EF3,C0157,A0157,CARD0157,D00239,M0018,,593.97,INR,Ahmedabad,2026-06-20T21:16:27,card,False,
TX3D745E1078,C0210,A0210,CARD0210,D00315,M0043,,441.3,INR,Delhi,2026-06-20T21:23:37,card,False,
TXC6775DC197,C0104,A0104,CARD0104,D00156,M0066,,1219.54,INR,Pune,2026-06-20T21:29:41,upi,False,
TX9C25FF146A,C0192,A0192,CARD0192,D00287,M0083,,1776.0,INR,Bangalore,2026-06-20T21:29:56,upi,False,
TX50013A6652,C0207,A0207,CARD0207,D00311,M0016,,2284.47,INR,Hyderabad,2026-06-20T21:31:28,netbanking,False,
TX3C638E7DE6,C0257,A0257,CARD0257,D00385,M0043,,2233.49,INR,Delhi,2026-06-20T21:39:31,card,False,
TXFA81D06C4C,C0132,A0132,CARD0132,D00197,M0115,,286.76,INR,Delhi,2026-06-20T21:39:57,upi,False,
TX5F03B388FF,C0267,A0267,CARD0267,D00400,M0080,,1187.3,INR,Hyderabad,2026-06-20T21:40:29,wallet,False,
TXAD46BC3F39,C0236,A0236,CARD0236,D00353,M0015,,726.46,INR,Chennai,2026-06-20T21:41:34,upi,False,
TXC6EF9EB35C,C0269,A0269,CARD0269,D00403,M0093,,804.91,INR,Delhi,2026-06-20T21:41:50,card,False,
TX39A31F3D9A,C0009,A0009,CARD0009,D00015,M0133,,1266.49,INR,Bangalore,2026-06-20T21:50:55,card,False,
TXCBB166BD3F,C0089,A0089,CARD0089,D00130,M0115,,1940.27,INR,Mumbai,2026-06-20T21:52:24,card,False,
TXA4FC1DA40C,C0193,A0193,CARD0193,D00288,M0030,B0148,1612.18,INR,Pune,2026-06-20T21:53:54,netbanking,False,
TX51B8F96378,C0184,A0184,CARD0184,D00276,M0139,,6624.51,INR,Hyderabad,2026-06-20T21:56:26,upi,False,
TX02ADF325A5,C0240,A0240,CARD0240,D00361,M0120,,1931.04,INR,Mumbai,2026-06-20T21:57:39,netbanking,False,
TX0B4420EEA4,C0065,A0065,CARD0065,D00093,M0092,,643.09,INR,Hyderabad,2026-06-20T22:04:17,card,False,
TX0DAF2C3072,C0045,A0045,CARD0045,D00065,M0048,B0012,2336.63,INR,Bangalore,2026-06-20T22:05:46,netbanking,False,
TX46B009A6F7,C0290,A0290,CARD0290,D00434,M0020,B0102,1189.2,INR,Kolkata,2026-06-20T22:05:49,card,False,
TXEFE2E62443,C0194,A0194,CARD0194,D00291,M0020,,2547.84,INR,Delhi,2026-06-20T22:06:13,upi,False,
TXC334EA7337,C0204,A0204,CARD0204,D00304,M0060,,297.76,INR,Chennai,2026-06-20T22:08:09,upi,False,
TX8197535EF5,C0177,A0177,CARD0177,D00265,M0139,B0030,916.48,INR,Kolkata,2026-06-20T22:09:05,upi,False,
TX41724507EB,C0266,A0266,CARD0266,D00398,M0016,,951.85,INR,Hyderabad,2026-06-20T22:09:13,upi,False,
TX1EED79162B,C0267,A0267,CARD0267,D00400,M0043,,1868.09,INR,Hyderabad,2026-06-20T22:11:06,wallet,False,
TXF12F4AA549,C0094,A0094,CARD0094,D00139,M0143,,1353.22,INR,Chennai,2026-06-20T22:13:04,card,False,
TX74CE73BBC4,C0124,A0124,CARD0124,D00187,M0076,,580.37,INR,Bangalore,2026-06-20T22:15:09,card,False,
TX33B8492DAA,C0117,A0117,CARD0117,D00176,M0078,,494.03,INR,Mumbai,2026-06-20T22:15:32,upi,False,
TX4F6713B632,C0047,A0047,CARD0047,D00067,M0048,,715.06,INR,Delhi,2026-06-20T22:18:17,card,False,
TXEE5DC44B49,C0267,A0267,CARD0267,D00400,M0034,,1865.13,INR,Hyderabad,2026-06-20T22:23:53,netbanking,False,
TX69320963E2,C0177,A0177,CARD0177,D00265,M0140,,716.3,INR,Kolkata,2026-06-20T22:27:50,card,False,
TXD6175BF59A,C0136,A0136,CARD0136,D00206,M0003,B0001,725.46,INR,Hyderabad,2026-06-20T22:30:32,card,False,
TXCB14FBF27D,C0118,A0118,CARD0118,D00177,M0149,,988.87,INR,Hyderabad,2026-06-20T22:33:11,upi,False,
TX26847171DF,C0014,A0014,CARD0014,D00022,M0131,,1124.41,INR,Ahmedabad,2026-06-20T22:35:54,upi,False,
